as_of_date,current_plan_tier,current_billing_frequency,current_auto_renew_flag,current_mrr_amount,current_seats,days_since_join,days_to_expiry,cancel_flag_30d,renewal_failure_count_90d,plan_change_up_flag_90d,plan_change_down_flag_90d,usage_intensity_30d,usage_drop_ratio_30d_vs_prev_30d,leave_next_30d,leave_reason
2024-10-31,,,,,,9,,0,0,0,0,29.645,0.34425403535505594,0,stay
2024-10-31,,,,,,7,,0,0,0,0,10.0425,0.03899521531100468,1,churn_event
2024-10-31,,,,,,9,,0,0,0,0,6.751666666666667,0.0,1,churn_event
2024-10-31,,,,,,3,,0,0,0,0,6.151666666666666,0.0,1,churn_event
2024-10-31,,,,,,0,,0,0,0,0,17.39638888888889,0.0,0,stay
2024-11-30,Basic,annual,True,608.0,32.0,461,,1,0,0,0,0.0,1.0,0,stay
2024-11-30,Basic,annual,True,171.0,9.0,596,,0,1,0,0,10.36111111111111,0.6956418855515573,0,stay
2024-11-30,Basic,annual,True,532.0,28.0,449,,0,1,0,0,12.863333333333333,0.5041598406732839,0,stay
2024-11-30,Basic,annual,True,1634.0,86.0,194,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Basic,annual,True,95.0,5.0,568,,0,1,0,0,28.8175,0.0,0,stay
2024-11-30,Basic,annual,True,551.0,29.0,627,,0,1,1,0,79.01222222222222,0.0,0,stay
2024-11-30,Basic,annual,True,494.0,26.0,603,,0,2,1,0,18.829444444444444,0.35794119875729336,0,stay
2024-11-30,Basic,annual,True,798.0,42.0,697,,0,0,0,0,0.0,0.0,0,stay
2024-11-30,Basic,annual,True,171.0,9.0,641,,0,1,0,0,12.466666666666667,0.0,0,stay
2024-11-30,Basic,annual,False,779.0,41.0,164,,0,0,0,0,7.773888888888889,0.8255389180495467,0,stay
2024-11-30,Basic,annual,True,874.0,46.0,378,,0,0,0,0,13.115555555555556,0.7615907415448937,0,stay
2024-11-30,Basic,annual,True,0.0,44.0,247,,0,0,0,0,20.8525,0.30509039406814964,0,stay
2024-11-30,Basic,annual,True,0.0,13.0,585,,1,0,0,0,28.21,0.5131076805062805,0,stay
2024-11-30,Basic,annual,True,0.0,17.0,569,,1,0,0,0,32.8875,0.0,0,stay
2024-11-30,Basic,annual,True,722.0,38.0,14,30.0,0,0,0,0,25.63111111111111,0.0,1,churn_event
2024-11-30,Basic,annual,True,1159.0,61.0,475,,0,0,0,0,18.91722222222222,0.0,0,stay
2024-11-30,Basic,annual,True,171.0,9.0,310,3.0,0,0,0,0,24.075277777777778,0.0,1,churn_event
2024-11-30,Basic,annual,True,1216.0,64.0,474,,0,0,0,0,19.235,0.021493068803255726,0,stay
2024-11-30,Basic,annual,True,684.0,36.0,530,13.0,0,0,0,0,40.61888888888889,0.3929551445710608,1,non_renewal
2024-11-30,Basic,annual,True,133.0,7.0,672,,0,0,0,0,43.68222222222222,0.5004177587165436,0,stay
2024-11-30,Basic,annual,True,532.0,28.0,648,,0,0,1,0,46.333333333333336,0.0,0,stay
2024-11-30,Basic,annual,False,0.0,33.0,34,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Basic,annual,True,266.0,14.0,591,,0,0,0,0,14.424444444444445,0.3937257008090973,0,stay
2024-11-30,Basic,annual,True,1007.0,53.0,219,,0,1,1,0,32.62305555555555,0.0,0,stay
2024-11-30,Basic,annual,True,646.0,34.0,578,,0,0,0,0,15.08611111111111,0.73591694828718,1,churn_event
2024-11-30,Basic,annual,True,475.0,25.0,59,,1,0,0,1,10.004999999999999,0.6703821656050956,1,churn_event
2024-11-30,Basic,annual,True,551.0,29.0,9,,0,0,1,0,43.78888888888889,0.0,0,stay
2024-11-30,Basic,annual,True,1862.0,98.0,698,,0,1,0,0,0.0,1.0,0,stay
2024-11-30,Basic,annual,True,342.0,18.0,169,,0,0,0,0,0.0,1.0,1,churn_event
2024-11-30,Basic,annual,True,171.0,9.0,405,,0,2,0,0,0.0,1.0,0,stay
2024-11-30,Basic,annual,True,437.0,23.0,417,,0,0,0,1,22.185,0.2824838961809018,0,stay
2024-11-30,Basic,annual,True,1083.0,57.0,697,,0,0,0,0,40.78666666666667,0.2916487768166841,0,stay
2024-11-30,Basic,annual,True,133.0,7.0,219,,0,0,0,0,0.0,1.0,1,churn_event
2024-11-30,Basic,annual,False,285.0,15.0,629,,0,0,0,0,5.252777777777778,0.7578931196066884,1,churn_event
2024-11-30,Basic,annual,False,133.0,7.0,462,,0,1,0,0,41.13138888888889,0.0,0,stay
2024-11-30,Basic,annual,True,114.0,6.0,205,,0,0,0,0,30.644444444444446,0.0,0,stay
2024-11-30,Basic,annual,True,399.0,21.0,674,,0,0,1,0,13.946111111111112,0.43667250123423546,0,stay
2024-11-30,Basic,annual,True,361.0,19.0,328,,0,0,0,0,40.36472222222222,0.10260178969535659,0,stay
2024-11-30,Basic,annual,True,304.0,16.0,45,,1,0,0,0,46.68805555555556,0.3522869595711638,1,churn_event
2024-11-30,Basic,annual,True,152.0,8.0,85,,0,0,1,0,40.121944444444445,0.0,0,stay
2024-11-30,Basic,annual,True,38.0,2.0,341,,0,0,0,0,13.623333333333333,0.3050698557542438,1,churn_event
2024-11-30,Basic,annual,True,304.0,16.0,340,,0,0,0,0,12.011388888888888,0.2584290859200824,0,stay
2024-11-30,Basic,annual,True,475.0,25.0,22,,0,0,0,0,37.83972222222222,0.0,1,churn_event
2024-11-30,Basic,annual,False,418.0,22.0,259,,0,0,0,1,15.536111111111111,0.6219515492348456,0,stay
2024-11-30,Basic,annual,True,247.0,13.0,367,,0,1,1,0,11.005555555555556,0.4175756328462646,0,stay
2024-11-30,Basic,annual,False,608.0,32.0,497,,0,0,1,0,8.757777777777777,0.8696010025601681,0,stay
2024-11-30,Basic,annual,False,399.0,21.0,339,,0,0,0,1,52.85027777777778,0.0,0,stay
2024-11-30,Basic,annual,True,19.0,1.0,613,,0,2,0,0,0.0,1.0,0,stay
2024-11-30,Basic,annual,True,304.0,16.0,323,,0,0,0,0,14.451666666666666,0.0,0,stay
2024-11-30,Basic,annual,True,551.0,29.0,76,,0,0,1,0,38.43833333333333,0.0,0,stay
2024-11-30,Basic,annual,False,190.0,10.0,453,,0,0,0,0,60.78111111111111,0.0,0,stay
2024-11-30,Basic,annual,True,570.0,30.0,49,,0,0,0,0,24.64,0.14386642216002313,0,stay
2024-11-30,Basic,annual,True,532.0,28.0,572,,0,0,1,1,47.7775,0.0,0,stay
2024-11-30,Basic,annual,True,1406.0,74.0,263,,0,0,1,0,29.589166666666667,0.0,0,stay
2024-11-30,Basic,annual,False,418.0,22.0,174,14.0,0,0,0,0,24.513055555555557,0.0,1,non_renewal
2024-11-30,Basic,annual,True,646.0,34.0,39,,1,0,1,0,18.23027777777778,0.0,0,stay
2024-11-30,Basic,annual,True,1045.0,55.0,279,,0,0,0,0,24.101944444444445,0.08233564599373881,0,stay
2024-11-30,Basic,annual,True,1311.0,69.0,169,,0,1,0,0,23.241944444444446,0.41597448103527696,0,stay
2024-11-30,Basic,annual,True,418.0,22.0,571,,0,1,1,1,26.353055555555557,0.6528889636903804,0,stay
2024-11-30,Basic,annual,False,209.0,11.0,122,,0,0,1,0,0.0,1.0,0,stay
2024-11-30,Basic,annual,True,418.0,22.0,653,,0,0,0,0,15.020833333333334,0.0,0,stay
2024-11-30,Basic,annual,True,950.0,50.0,273,,0,0,0,0,11.892222222222223,0.6424317845837753,0,stay
2024-11-30,Basic,annual,True,0.0,15.0,449,,0,0,0,0,7.429722222222222,0.7591293462892753,0,stay
2024-11-30,Basic,annual,True,950.0,50.0,445,,1,0,1,0,34.29333333333334,0.3346196548490368,0,stay
2024-11-30,Basic,annual,False,0.0,17.0,258,,0,0,1,0,33.13361111111111,0.0,0,stay
2024-11-30,Basic,annual,False,0.0,24.0,317,,0,0,1,0,53.20111111111111,0.0,0,stay
2024-11-30,Basic,annual,True,323.0,17.0,496,,0,0,1,0,63.538333333333334,0.0,0,stay
2024-11-30,Basic,annual,True,190.0,10.0,653,,0,0,0,0,33.64972222222222,0.0,0,stay
2024-11-30,Basic,annual,True,494.0,26.0,168,,1,0,0,0,47.96194444444444,0.0,0,stay
2024-11-30,Basic,annual,True,456.0,24.0,198,,0,0,0,0,39.18222222222222,0.0,1,churn_event
2024-11-30,Basic,annual,True,0.0,11.0,360,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Basic,annual,True,798.0,42.0,21,,0,0,0,0,9.775,0.0,1,churn_event
2024-11-30,Basic,annual,False,475.0,25.0,216,,0,0,0,0,44.208888888888886,0.0,0,stay
2024-11-30,Basic,annual,True,551.0,29.0,690,,0,0,0,0,23.073333333333334,0.0,0,stay
2024-11-30,Basic,annual,False,532.0,28.0,118,,0,0,0,0,27.113888888888887,0.052440492369821054,0,stay
2024-11-30,Basic,annual,True,133.0,7.0,30,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Basic,annual,True,152.0,8.0,185,,0,0,1,0,39.35472222222222,0.0,0,stay
2024-11-30,Basic,annual,True,209.0,11.0,158,0.0,0,1,0,0,29.601388888888888,0.41018076757032007,1,non_renewal
2024-11-30,Basic,annual,True,171.0,9.0,155,,0,0,0,0,21.469444444444445,0.0,0,stay
2024-11-30,Basic,annual,True,0.0,15.0,23,,0,0,0,1,35.15472222222222,0.0,1,churn_event
2024-11-30,Enterprise,annual,False,1791.0,9.0,45,,1,0,1,0,40.9325,0.0,1,churn_event
2024-11-30,Enterprise,annual,True,0.0,25.0,415,,1,0,0,0,18.965555555555554,0.6507621483375959,0,stay
2024-11-30,Enterprise,annual,True,0.0,19.0,267,,0,0,0,0,17.791666666666668,0.45176283285828,0,stay
2024-11-30,Enterprise,annual,True,13333.0,67.0,81,,0,0,0,0,27.115000000000002,0.19274567692956546,1,churn_event
2024-11-30,Enterprise,annual,True,3582.0,18.0,632,,0,0,0,0,19.895,0.0,0,stay
2024-11-30,Enterprise,annual,False,4378.0,22.0,377,,0,0,1,0,18.9275,0.7045629948230562,0,stay
2024-11-30,Enterprise,annual,True,5174.0,26.0,634,,0,0,1,0,0.0,0.0,0,stay
2024-11-30,Enterprise,annual,True,0.0,13.0,202,,1,0,0,0,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,True,5970.0,30.0,215,,0,0,1,0,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,False,2587.0,13.0,445,,0,0,0,0,41.339444444444446,0.0,0,stay
2024-11-30,Enterprise,annual,True,7164.0,36.0,266,,0,0,1,0,22.54611111111111,0.0,0,stay
2024-11-30,Enterprise,annual,True,1791.0,9.0,90,,0,0,0,0,22.72111111111111,0.0,0,stay
2024-11-30,Enterprise,annual,True,1791.0,9.0,283,,0,1,0,0,14.425,0.0,0,stay
2024-11-30,Enterprise,annual,True,9552.0,48.0,305,,0,1,1,0,6.341666666666667,0.8700921816319562,0,stay
2024-11-30,Enterprise,annual,True,7761.0,39.0,13,,0,0,0,0,37.35944444444444,0.0,1,churn_event
2024-11-30,Enterprise,annual,True,13930.0,70.0,361,,0,0,1,0,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,True,0.0,6.0,287,,0,1,1,1,32.19861111111111,0.0,0,stay
2024-11-30,Enterprise,annual,True,995.0,5.0,19,,0,0,0,0,13.876666666666667,0.0,0,stay
2024-11-30,Enterprise,annual,True,9950.0,50.0,117,,0,0,0,0,9.2875,0.7085080599461218,0,stay
2024-11-30,Enterprise,annual,True,9353.0,47.0,481,,0,0,0,0,37.48388888888889,0.41714502913367796,0,stay
2024-11-30,Enterprise,annual,True,1791.0,9.0,563,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,True,7562.0,38.0,138,,0,0,0,0,18.068055555555556,0.0,0,stay
2024-11-30,Enterprise,annual,True,6766.0,34.0,407,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,True,0.0,47.0,381,,0,0,0,0,38.61083333333333,0.08435219098310986,0,stay
2024-11-30,Enterprise,annual,True,6169.0,31.0,344,,0,0,0,0,58.199444444444445,0.0,0,stay
2024-11-30,Enterprise,annual,True,17114.0,86.0,238,28.0,0,0,0,0,10.335,0.3144910179640718,1,non_renewal
2024-11-30,Enterprise,annual,True,5970.0,30.0,413,,1,0,1,0,0.0,1.0,1,churn_event
2024-11-30,Enterprise,annual,True,5373.0,27.0,398,,0,0,0,1,7.626111111111111,0.7089795096303677,0,stay
2024-11-30,Enterprise,annual,True,2985.0,15.0,576,,0,0,0,1,10.905555555555555,0.8218458871630114,0,stay
2024-11-30,Enterprise,annual,True,2786.0,14.0,197,,0,0,0,0,28.518333333333334,0.4475510928873535,0,stay
2024-11-30,Enterprise,annual,True,14527.0,73.0,441,,0,1,1,0,59.10861111111111,0.0,0,stay
2024-11-30,Enterprise,annual,True,13930.0,70.0,454,,0,0,0,0,64.59388888888888,0.0,0,stay
2024-11-30,Enterprise,annual,True,5572.0,28.0,281,,0,0,0,0,14.448055555555555,0.0,0,stay
2024-11-30,Enterprise,annual,True,0.0,11.0,36,,0,0,0,0,15.022222222222222,0.0,0,stay
2024-11-30,Enterprise,annual,False,3184.0,16.0,253,,0,1,1,0,56.41777777777778,0.0,0,stay
2024-11-30,Enterprise,annual,True,1194.0,6.0,441,,0,0,1,1,10.691666666666666,0.5882629811086626,0,stay
2024-11-30,Enterprise,annual,False,8955.0,45.0,135,,0,0,1,1,26.42861111111111,0.31727146824343233,0,stay
2024-11-30,Enterprise,annual,True,3781.0,19.0,307,,0,0,0,0,30.191666666666666,0.0,0,stay
2024-11-30,Enterprise,annual,True,4776.0,24.0,20,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,True,3582.0,18.0,185,,0,0,0,0,9.085,0.8003296703296703,0,stay
2024-11-30,Enterprise,annual,True,7164.0,36.0,597,,0,1,0,0,8.026666666666667,0.5008981622219151,0,stay
2024-11-30,Enterprise,annual,True,3781.0,19.0,552,,0,0,0,0,13.689722222222223,0.5084725477484665,0,stay
2024-11-30,Enterprise,annual,True,8756.0,44.0,617,,0,0,0,0,23.358888888888888,0.0,0,stay
2024-11-30,Enterprise,annual,True,3582.0,18.0,529,,0,0,0,0,14.870555555555555,0.5485639114229336,0,stay
2024-11-30,Enterprise,annual,True,0.0,15.0,449,,0,1,0,0,0.0,1.0,1,churn_event
2024-11-30,Enterprise,annual,False,2587.0,13.0,78,,0,0,1,0,16.31,0.0,1,churn_event
2024-11-30,Enterprise,annual,True,10945.0,55.0,555,,0,0,0,0,13.408055555555556,0.0,0,stay
2024-11-30,Enterprise,annual,True,5373.0,27.0,325,,0,0,1,0,45.602222222222224,0.0,0,stay
2024-11-30,Enterprise,annual,True,3383.0,17.0,388,,0,2,1,1,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,True,1393.0,7.0,561,,0,0,0,0,47.82805555555556,0.0426410897970531,0,stay
2024-11-30,Enterprise,annual,True,1194.0,6.0,574,,0,1,0,0,14.71888888888889,0.6515941533464398,0,stay
2024-11-30,Enterprise,annual,True,0.0,8.0,450,,0,0,0,0,31.30527777777778,0.0,0,stay
2024-11-30,Enterprise,annual,True,1592.0,8.0,368,7.0,0,0,0,0,42.77583333333333,0.0,0,stay
2024-11-30,Enterprise,annual,True,6169.0,31.0,184,,0,1,0,0,0.0,1.0,1,churn_event
2024-11-30,Enterprise,annual,False,0.0,42.0,209,,0,0,1,0,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,True,2189.0,11.0,77,,0,0,1,1,22.4425,0.7107531809166482,0,stay
2024-11-30,Enterprise,annual,False,10149.0,51.0,51,,1,0,0,0,0.0,0.0,0,stay
2024-11-30,Enterprise,annual,True,9950.0,50.0,259,,0,0,1,1,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,True,5174.0,26.0,18,,1,0,0,1,19.184444444444445,0.0,1,churn_event
2024-11-30,Enterprise,annual,True,12736.0,64.0,482,,0,0,0,0,9.326666666666666,0.2927795096469795,0,stay
2024-11-30,Enterprise,annual,True,1393.0,7.0,8,,1,0,0,0,10.4225,0.0,0,stay
2024-11-30,Enterprise,annual,True,3781.0,19.0,67,,0,0,0,1,17.066666666666666,0.5113571292231343,1,churn_event
2024-11-30,Enterprise,annual,True,0.0,10.0,259,,0,0,0,0,7.0505555555555555,0.004666483667307142,0,stay
2024-11-30,Enterprise,annual,False,0.0,45.0,464,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,False,5572.0,28.0,382,,0,0,0,0,19.2125,0.16243839232734722,0,stay
2024-11-30,Enterprise,annual,True,2189.0,11.0,340,,0,1,0,0,0.0,0.0,1,churn_event
2024-11-30,Enterprise,annual,False,2786.0,14.0,240,,0,1,0,0,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,True,9950.0,50.0,247,,0,1,0,0,25.29611111111111,0.24070538208196116,0,stay
2024-11-30,Enterprise,annual,True,2587.0,13.0,281,,1,0,0,1,39.26861111111111,0.0,0,stay
2024-11-30,Enterprise,annual,False,0.0,8.0,5,,0,0,0,0,12.026666666666667,0.0,0,stay
2024-11-30,Enterprise,annual,True,3582.0,18.0,13,,0,0,0,0,6.315,0.5439335580163698,1,churn_event
2024-11-30,Enterprise,annual,True,17313.0,87.0,74,,1,0,1,0,9.2,0.7327437341639366,0,stay
2024-11-30,Enterprise,annual,False,6965.0,35.0,171,,0,0,0,0,6.298333333333334,0.17326624371034777,0,stay
2024-11-30,Enterprise,annual,True,6169.0,31.0,616,,0,0,0,0,78.27027777777778,0.0,0,stay
2024-11-30,Enterprise,annual,True,8557.0,43.0,34,,1,0,0,0,0.0,0.0,1,churn_event
2024-11-30,Enterprise,annual,False,8159.0,41.0,219,,0,0,0,0,20.45777777777778,0.0,0,stay
2024-11-30,Enterprise,annual,True,12338.0,62.0,27,,1,0,0,0,6.558333333333334,0.0,0,stay
2024-11-30,Enterprise,annual,True,0.0,4.0,231,,0,0,1,0,26.326944444444443,0.5017375075572379,0,stay
2024-11-30,Enterprise,annual,False,20895.0,105.0,334,,0,0,0,0,29.3275,0.4358318059644866,0,stay
2024-11-30,Enterprise,annual,True,0.0,35.0,656,,0,1,0,0,10.4,0.7536517962889855,0,stay
2024-11-30,Enterprise,annual,False,2587.0,13.0,45,,1,0,0,0,24.574444444444445,0.07682354168840648,1,churn_event
2024-11-30,Enterprise,annual,True,4577.0,23.0,673,,0,1,0,0,26.56277777777778,0.180835389254386,0,stay
2024-11-30,Enterprise,annual,True,11940.0,60.0,344,,0,0,0,0,12.843333333333334,0.0,0,stay
2024-11-30,Enterprise,annual,True,3980.0,20.0,575,,0,0,0,0,37.77027777777778,0.11317136800913094,0,stay
2024-11-30,Enterprise,annual,True,5970.0,30.0,673,,0,0,0,0,16.325555555555557,0.34885885220474183,0,stay
2024-11-30,Enterprise,annual,True,0.0,7.0,256,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,True,3781.0,19.0,648,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,False,0.0,62.0,379,,1,0,1,0,29.71361111111111,0.0,0,stay
2024-11-30,Enterprise,annual,False,4577.0,23.0,364,,0,0,1,0,10.811111111111112,0.0,0,stay
2024-11-30,Enterprise,annual,True,8955.0,45.0,208,,1,0,0,0,13.796666666666667,0.0,0,stay
2024-11-30,Enterprise,annual,True,3582.0,18.0,636,,0,0,0,1,61.619166666666665,0.0,0,stay
2024-11-30,Enterprise,annual,False,10746.0,54.0,414,3.0,1,0,1,0,26.259999999999998,0.32230800662379844,1,non_renewal
2024-11-30,Enterprise,annual,True,5373.0,27.0,575,,0,0,0,0,11.360555555555555,0.0,0,stay
2024-11-30,Enterprise,annual,True,6169.0,31.0,136,,0,0,0,0,30.044166666666666,0.0,0,stay
2024-11-30,Enterprise,annual,False,4577.0,23.0,112,,0,0,0,0,42.165277777777774,0.0,0,stay
2024-11-30,Enterprise,annual,True,2786.0,14.0,272,,0,0,0,0,23.204444444444444,0.0,0,stay
2024-11-30,Enterprise,annual,True,4179.0,21.0,172,,0,0,0,0,21.522222222222222,0.0,0,stay
2024-11-30,Enterprise,annual,True,5771.0,29.0,432,,0,0,1,0,26.380555555555556,0.0,1,churn_event
2024-11-30,Enterprise,annual,True,199.0,1.0,390,,0,1,0,0,34.9,0.0,0,stay
2024-11-30,Enterprise,annual,True,13930.0,70.0,122,,0,0,1,0,0.0,1.0,0,stay
2024-11-30,Enterprise,annual,False,4577.0,23.0,167,,0,1,0,0,31.245833333333334,0.0,0,stay
2024-11-30,Enterprise,annual,True,12139.0,61.0,122,,0,0,1,1,72.31361111111111,0.0,1,churn_event
2024-11-30,Enterprise,annual,True,12935.0,65.0,677,,0,0,0,0,8.155555555555555,0.8260766542266454,0,stay
2024-11-30,Enterprise,annual,False,3184.0,16.0,43,,1,0,1,0,24.666944444444443,0.42835531694379536,0,stay
2024-11-30,Enterprise,annual,True,2985.0,15.0,676,,0,0,0,0,28.005555555555556,0.0,0,stay
2024-11-30,Pro,annual,True,49.0,1.0,95,,0,0,1,1,28.862222222222222,0.0,0,stay
2024-11-30,Pro,annual,False,1715.0,35.0,34,,0,0,1,0,57.68222222222222,0.0,1,churn_event
2024-11-30,Pro,annual,True,1568.0,32.0,595,,0,0,0,0,28.600833333333334,0.5421384039345778,0,stay
2024-11-30,Pro,annual,True,2989.0,61.0,320,12.0,0,0,0,0,33.589444444444446,0.0,1,non_renewal
2024-11-30,Pro,annual,True,1421.0,29.0,465,,0,0,0,0,16.29861111111111,0.0,0,stay
2024-11-30,Pro,annual,True,0.0,5.0,57,,0,0,0,1,10.46111111111111,0.7805604274584982,1,churn_event
2024-11-30,Pro,annual,True,931.0,19.0,582,,0,0,0,0,8.16,0.8618666064778241,0,stay
2024-11-30,Pro,annual,True,2842.0,58.0,576,,1,0,0,0,72.32222222222222,0.0,0,stay
2024-11-30,Pro,annual,True,686.0,14.0,279,,0,0,0,0,27.955277777777777,0.4961247684373905,0,stay
2024-11-30,Pro,annual,True,343.0,7.0,421,,0,0,1,0,30.41,0.0,0,stay
2024-11-30,Pro,annual,True,0.0,15.0,605,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Pro,annual,True,343.0,7.0,358,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Pro,annual,True,1519.0,31.0,663,,0,1,0,0,46.13472222222222,0.0,0,stay
2024-11-30,Pro,annual,True,2744.0,56.0,484,,0,0,0,0,14.068888888888889,0.4813578413803697,0,stay
2024-11-30,Pro,annual,True,0.0,111.0,43,,0,0,0,0,46.36555555555555,0.0,0,stay
2024-11-30,Pro,annual,True,1127.0,23.0,625,,0,1,0,0,56.153888888888886,0.0,0,stay
2024-11-30,Pro,annual,True,0.0,38.0,543,,0,0,1,0,32.647222222222226,0.0,0,stay
2024-11-30,Pro,annual,False,490.0,10.0,144,,0,0,0,0,22.685555555555556,0.20966961503474174,0,stay
2024-11-30,Pro,annual,True,1862.0,38.0,365,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Pro,annual,True,147.0,3.0,268,,0,0,1,0,5.025,0.5609862641362908,1,churn_event
2024-11-30,Pro,annual,True,1372.0,28.0,455,,0,0,0,0,47.78777777777778,0.12821656244615842,0,stay
2024-11-30,Pro,annual,True,1617.0,33.0,15,,0,0,0,0,11.563888888888888,0.015210654554916884,1,churn_event
2024-11-30,Pro,annual,False,2646.0,54.0,510,,0,0,1,0,31.246111111111112,0.15329840725017316,0,stay
2024-11-30,Pro,annual,True,931.0,19.0,96,6.0,0,0,1,0,22.746111111111112,0.0,0,stay
2024-11-30,Pro,annual,True,0.0,29.0,96,5.0,0,0,0,1,0.0,1.0,0,stay
2024-11-30,Pro,annual,True,294.0,6.0,388,,1,0,0,0,8.486666666666666,0.5125329078579977,0,stay
2024-11-30,Pro,annual,True,0.0,16.0,369,,0,0,1,1,43.9025,0.0,0,stay
2024-11-30,Pro,annual,True,294.0,6.0,168,,0,0,1,0,11.895277777777778,0.7336215476486688,1,churn_event
2024-11-30,Pro,annual,True,1029.0,21.0,583,,0,0,0,0,19.435,0.4427328915509112,0,stay
2024-11-30,Pro,annual,True,0.0,27.0,374,,0,0,1,0,30.059166666666666,0.05253342439126898,0,stay
2024-11-30,Pro,annual,True,1029.0,21.0,607,,0,0,1,0,24.776666666666667,0.4111581296170375,0,stay
2024-11-30,Pro,annual,True,882.0,18.0,642,,0,0,0,0,69.87277777777777,0.0,0,stay
2024-11-30,Pro,annual,False,3920.0,80.0,17,,0,0,0,0,10.680555555555555,0.18430989859561292,0,stay
2024-11-30,Pro,annual,True,3381.0,69.0,6,,1,0,0,0,41.331944444444446,0.0,1,churn_event
2024-11-30,Pro,annual,True,3283.0,67.0,397,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Pro,annual,True,882.0,18.0,69,,0,0,0,0,75.03805555555556,0.0,0,stay
2024-11-30,Pro,annual,True,1813.0,37.0,132,,0,0,1,0,26.905,0.32931254154664297,0,stay
2024-11-30,Pro,annual,True,2009.0,41.0,25,,1,0,0,1,0.0,1.0,0,stay
2024-11-30,Pro,annual,True,0.0,83.0,88,,0,0,1,0,0.0,1.0,0,stay
2024-11-30,Pro,annual,True,0.0,8.0,237,,0,0,1,0,14.054444444444444,0.6244916134778091,0,stay
2024-11-30,Pro,annual,True,588.0,12.0,26,,1,0,0,0,14.730833333333333,0.5151806039329695,1,churn_event
2024-11-30,Pro,annual,True,441.0,9.0,89,,0,1,0,0,38.81861111111111,0.0,0,stay
2024-11-30,Pro,annual,True,3332.0,68.0,293,,0,1,0,0,7.871111111111111,0.0,0,stay
2024-11-30,Pro,annual,True,2009.0,41.0,177,21.0,0,0,0,0,20.47111111111111,0.7151636255415856,0,stay
2024-11-30,Pro,annual,True,98.0,2.0,57,,0,0,1,0,37.38333333333333,0.0,0,stay
2024-11-30,Pro,annual,False,490.0,10.0,114,,0,0,1,0,26.720833333333335,0.0,0,stay
2024-11-30,Pro,annual,True,833.0,17.0,350,,0,0,0,0,16.983055555555556,0.0,0,stay
2024-11-30,Pro,annual,True,3430.0,70.0,80,,0,0,1,0,17.635555555555555,0.0,1,churn_event
2024-11-30,Pro,annual,True,3136.0,64.0,207,,0,0,0,0,44.87583333333333,0.24145686408924866,1,churn_event
2024-11-30,Pro,annual,True,98.0,2.0,645,,0,0,0,0,7.4025,0.700919160971011,0,stay
2024-11-30,Pro,annual,True,1421.0,29.0,62,,0,0,0,0,0.0,1.0,0,stay
2024-11-30,Pro,annual,True,882.0,18.0,224,,0,0,1,0,45.26555555555556,0.0956685812591914,0,stay
2024-11-30,Pro,annual,True,3381.0,69.0,143,,0,0,0,0,0.0,1.0,1,churn_event
2024-11-30,Pro,annual,True,1470.0,30.0,141,,0,0,1,0,0.0,1.0,0,stay
2024-11-30,Pro,annual,True,784.0,16.0,80,,0,0,0,0,12.646944444444445,0.0,1,churn_event
2024-11-30,Pro,annual,True,2009.0,41.0,73,,0,0,0,0,9.18,0.703584113658379,0,stay
2024-11-30,Pro,annual,True,2989.0,61.0,383,,0,0,0,0,36.87416666666667,0.0,0,stay
2024-11-30,Pro,annual,True,0.0,35.0,141,,0,0,0,0,20.869444444444444,0.0,0,stay
2024-11-30,Pro,annual,True,1911.0,39.0,373,,0,0,0,0,42.37916666666667,0.0,0,stay
2024-11-30,Pro,annual,True,441.0,9.0,172,,1,0,0,0,41.92638888888889,0.0,0,stay
2024-11-30,Pro,annual,True,294.0,6.0,325,,0,0,0,0,13.798055555555555,0.5782095153990506,0,stay
2024-11-30,Pro,annual,True,0.0,30.0,500,,0,0,1,1,0.0,1.0,0,stay
2024-11-30,Pro,annual,True,735.0,15.0,548,,1,0,0,0,11.873888888888889,0.6632741480629559,0,stay
2024-11-30,Pro,annual,True,1274.0,26.0,680,,0,1,0,0,0.0,0.0,0,stay
